Trajectories
100
,,Subj:LASI,,,Subj:RASI,,,Subj:LPSI,,,Subj:RPSI,,,Subj:LTHI,,,Subj:LKNE,,,Subj:LTIB,,,Subj:LANK,,,Subj:LHEE,,,Subj:LTOE,,,Subj:RTHI,,,Subj:RKNE,,,Subj:RTIB,,,Subj:RANK,,,Subj:RHEE,,,Subj:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
43,0,-144.864,437.986,1128.77,-125.077,164.412,1148.16,-343.575,335.046,1203.64,-334.233,231.823,1200.35,-259.564,480.091,852.884,-307.015,450.084,659.158,-358.997,441.123,459.242,-423.548,379.309,245.811,-492.107,331.216,207.733,-277.398,379.258,183.109,-99.8989,101.63,870.012,-71.8736,135.825,681.953,-67.466,125.075,473.491,-32.8516,163.809,227.572,-100.501,213.019,196.34,107.952,179.918,214.935
44,0,-145.151,437.161,1128.92,-123.759,163.724,1147.93,-343.225,333.098,1203.39,-333.253,229.883,1200.08,-259.995,479.264,852.815,-307.222,449.422,658.985,-361.514,440.564,459.713,-429.58,379.182,247.414,-498.719,331.116,209.99,-284.196,379.135,182.957,-100.582,102.081,868.87,-74.1125,136.135,681.099,-70.7669,125.707,472.266,-37.9257,164.445,226.533,-105.968,213.336,195.754,102.875,180.723,212.759
45,0,-145.317,436.249,1129.18,-122.398,162.976,1147.72,-342.772,331.171,1203.18,-332.201,227.933,1199.85,-260.028,478.455,852.701,-306.707,448.849,658.741,-363.515,440.073,460.199,-435.528,379.13,249.221,-505.318,331.115,212.579,-290.987,379.007,182.79,-101.286,102.413,867.794,-76.3725,136.364,680.288,-74.3561,126.315,471.067,-43.7335,165.022,225.481,-112.18,213.597,195.202,97.1136,181.439,210.504
46,0,-145.362,435.247,1129.53,-121.008,162.168,1147.53,-342.225,329.275,1203.01,-331.092,225.983,1199.66,-259.621,477.678,852.534,-305.4,448.389,658.42,-364.942,439.672,460.71,-441.336,379.169,251.262,-511.85,331.236,215.574,-297.776,378.87,182.598,-102.003,102.588,866.797,-78.6621,136.489,679.513,-78.1747,126.866,469.905,-50.0861,165.525,224.44,-118.924,213.801,194.697,90.8677,182.052,208.245
47,0,-145.289,434.154,1129.96,-119.6,161.298,1147.37,-341.595,327.418,1202.89,-329.939,224.041,1199.52,-258.732,476.944,852.31,-303.233,448.069,658.016,-365.739,439.384,461.26,-446.93,379.312,253.57,-518.238,331.498,219.065,-304.569,378.714,182.372,-102.724,102.572,865.891,-80.9857,136.488,678.77,-82.1657,127.33,468.793,-56.811,165.944,223.437,-126.009,213.945,194.258,84.3153,182.553,206.05
48,0,-145.104,432.971,1130.47,-118.191,160.366,1147.23,-340.892,325.602,1202.8,-328.757,222.112,1199.42,-257.319,476.271,852.031,-300.15,447.915,657.531,-365.847,439.228,461.865,-452.223,379.572,256.182,-524.381,331.915,223.142,-311.376,378.53,182.106,-103.444,102.34,865.082,-83.3434,136.342,678.056,-86.2759,127.676,467.741,-63.7594,166.266,222.492,-133.272,214.027,193.896,77.6036,182.932,203.979
49,0,-144.815,431.7,1131.03,-116.793,159.37,1147.11,-340.133,323.828,1202.75,-327.559,220.198,1199.37,-255.339,475.673,851.701,-296.102,447.948,656.969,-365.215,439.223,462.549,-457.109,379.955,259.137,-530.157,332.492,227.899,-318.213,378.303,181.799,-104.157,101.873,864.371,-85.7318,136.037,677.367,-90.4582,127.879,466.756,-70.8105,166.485,221.623,-140.585,214.047,193.622,70.8443,183.186,202.08
50,0,-144.432,430.346,1131.62,-115.422,158.313,1147.01,-339.332,322.094,1202.72,-326.361,218.302,1199.36,-252.757,475.166,851.328,-291.06,448.187,656.342,-363.796,439.385,463.334,-461.474,380.463,262.474,-535.424,333.227,233.422,-325.095,378.02,181.459,-104.86,101.164,863.755,-88.1449,135.562,676.703,-94.6732,127.919,465.842,-77.8738,166.596,220.839,-147.857,214.001,193.439,64.1136,183.315,200.383
51,0,-143.969,428.914,1132.25,-114.09,157.194,1146.91,-338.507,320.396,1202.7,-325.177,216.425,1199.38,-249.544,474.764,850.929,-285.008,448.643,655.667,-361.55,439.723,464.248,-465.196,381.095,266.228,-540.024,334.105,239.784,-332.031,377.668,181.102,-105.552,100.215,863.227,-90.5756,134.915,676.062,-98.89,127.786,464.999,-84.8878,166.598,220.146,-155.029,213.889,193.339,57.4545,183.325,198.909
52,0,-143.438,427.413,1132.88,-112.813,156.016,1146.81,-337.675,318.726,1202.68,-324.022,214.566,1199.43,-245.679,474.48,850.521,-277.952,449.324,654.967,-358.447,440.242,465.318,-468.155,381.841,270.43,-543.797,335.101,247.036,-339.023,377.236,180.756,-106.234,99.0405,862.777,-93.0163,134.099,675.441,-103.086,127.479,464.224,-91.8167,166.497,219.539,-162.073,213.715,193.313,50.8823,183.226,197.659
53,0,-142.855,425.853,1133.51,-111.602,154.782,1146.7,-336.854,317.079,1202.65,-322.908,212.726,1199.5,-241.155,474.323,850.129,-269.918,450.226,654.27,-354.471,440.941,466.569,-470.234,382.689,275.101,-546.582,336.181,255.2,-346.059,376.72,180.46,-106.908,97.6629,862.39,-95.4606,133.124,674.838,-107.248,127.003,463.509,-98.6463,166.301,219.01,-168.982,213.482,193.343,44.3915,183.032,196.625
