Devices
1000
,,Myon - Voltage,,,,,,,,,,,,,
Frame,Sub Frame,GC-M,TA,SOL,VM,VL,RF,BF,ST,GLUT-M,EO,Gracilis,GC-L,Semimembranosus
,,V,V,V,V,V,V,V,V,V,V,V,V,V
26,4,0.0192261,0.0643921,0.0390625,0.015564,0.03479,0.0238037,0.0183105,0.0213623,0.0244141,-0.0790405,-0.0311279,0.032959,0.0326538
27,0,0.038147,0.0375366,0.0222778,0.0299072,0.0241089,0.00640869,0.00274658,0.0259399,0.0344849,0.274658,-0.0360107,0.0283813,0.0143433
27,1,0.0183105,0.00457764,0.00640869,0.0195312,-0.00457764,0.0305176,0.0167847,0.017395,0.0140381,0.335388,-0.017395,-0.00335693,0.0494385
27,2,0.0183105,-0.015564,0.0210571,0.020752,0.0338745,0.00732422,0.00854492,0.0231934,0.0354004,0.311584,-0.0268555,0.020752,0.0241089
27,3,0.0149536,-0.0543213,0.0308228,0.0292969,0.0204468,0.00640869,0.0143433,0.0344849,0.0112915,0.414124,-0.0366211,0.0466919,0.0357056
27,4,0.0338745,-0.103455,0.0375366,0.022583,0.012207,0.0167847,0.0180054,0.0286865,0.0234985,0.201416,-0.0341797,0.0341797,0.0415039
28,0,0.0262451,-0.121155,0.0177002,0.0354004,0.0192261,0.0219727,0.0125122,0.0170898,0.0216675,-0.0942993,-0.0250244,0.0405884,0.0814819
28,1,0.017395,-0.106812,0.0466919,0.0271606,0.0775146,0.0283813,0.0152588,-0.00152588,0.00854492,-0.243835,-0.0289917,0.0430298,0.0482178
28,2,0.032959,-0.117798,0.0534058,0.0152588,0.0302124,0.0115967,0.0238037,0.00793457,0.0231934,-0.246582,-0.0296021,0.0338745,0.0186157
28,3,0.0469971,-0.0726318,0.0598145,0.0289917,0.0189209,-0.00518799,0.0790405,0.0247192,0.0311279,0.291443,-0.0213623,0.0323486,0.0363159
28,4,0.0250244,0.0946045,0.0457764,0.0595093,0.0396729,0.0234985,0.00915527,0.0384521,0.0506592,0.295715,-0.050354,0.0454712,0.0268555
29,0,0.0485229,0.224304,0.057373,0.102844,0.0131226,0.0192261,-0.0241089,0.0247192,0.0292969,0.287781,-0.0247192,0.0445557,0.0183105
29,1,0.067749,0.254517,0.0628662,0.0180054,0.022583,0.0357056,0.0201416,0.0146484,0.0201416,0.440979,-0.0216675,0.0531006,0.0216675
29,2,0.083313,0.225525,0.0506592,0.032959,0.0177002,0.0308228,0.0292969,0.0341797,0.0320435,0.456543,-0.0183105,0.0442505,-0.00701904
29,3,0.0616455,0.189819,0.0411987,0.03479,0.0656128,0.0164795,0.0250244,0.020752,0.0228882,0.393677,-0.0195312,0.0393677,0.0247192
29,4,0.0561523,0.215454,0.0302124,0.020752,0.0250244,0.0216675,0.0302124,0.0299072,0.0494385,0.353394,-0.020752,0.0491333,0.00946045
30,0,0.0448608,0.141296,0.0183105,0.0250244,-0.0384521,0.0344849,0.0115967,0.0506592,0.0344849,0.308228,-0.0177002,0.0259399,0.0143433
30,1,0.0436401,-0.0500488,0.0192261,0.00823975,0.0146484,0.0234985,0.0210571,0.0231934,0.0384521,-0.283203,-0.0286865,0.017395,0.00640869
